
¿ì¸®³ª¶ó±âÈÄÆò³â°ª
[°Ë»öÁ¶°Ç]
°Ë»ö±¸ºÐ : ÀÏº°Æò³â°ª
, ÁöÁ¡¸í : ÀüÃ¼
, ±â°£ : 1971~2000³â
ÁöÁ¡¸í,ÀÏ½Ã,ÇØ¸é±â¾Ð(hPa),Æò±Õ±â¿Â(¡ÆC),ÃÖ°í±â¿Â(¡ÆC),ÃÖÀú±â¿Â(¡ÆC),Æò±ÕÇ³¼Ó(m/sec),°­¼ö·®(mm),½Àµµ(%),Àü¿î·®(1/10),¼ÒÇüÁõ¹ß·®(mm),ÀÏÁ¶½Ã°£(hr)
¾çÆò,11-05,    1023.8,       8.3,      16.0,       2.5,       0.9,       2.5,      76.6,       5.0,       1.5,       5.4
¾çÆò,11-06,    1023.9,       8.2,      16.0,       2.6,       0.9,       1.4,      77.1,       4.5,       1.5,       5.4
¾çÆò,11-07,    1023.4,       8.3,      15.7,       2.9,       1.2,       1.8,      73.0,       5.0,       2.1,       5.5
¾çÆò,11-08,    1024.3,       7.3,      14.7,       1.4,       1.1,       1.0,      70.7,       4.6,       1.4,       5.6
¾çÆò,11-09,    1022.9,       7.1,      13.8,       1.2,       1.3,       2.0,      74.2,       5.2,       1.5,       4.9
¾çÆò,11-10,    1024.0,       6.4,      12.1,       1.3,       1.6,       1.5,      71.8,       5.4,       1.7,       5.1
¾çÆò,11-11,    1024.7,       5.9,      12.6,       0.1,       1.3,       0.8,      73.2,       4.6,       1.6,       5.4
¾çÆò,11-12,    1022.8,       6.3,      12.5,       0.7,       1.4,       1.0,      73.4,       5.9,       1.7,       4.7
¾çÆò,11-13,    1023.2,       6.1,      12.1,       1.5,       1.4,       2.4,      72.0,       5.0,       1.5,       4.9
¾çÆò,11-14,    1025.2,       5.3,      11.9,       0.0,       1.3,       0.9,      74.0,       5.0,       1.2,       4.9
¾çÆò,11-15,    1027.3,       5.1,      11.7,      -0.2,       1.1,       1.7,      73.2,       4.9,       1.3,       4.9
¾çÆò,11-16,    1026.5,       4.9,      11.6,      -0.5,       1.0,       1.2,      75.3,       5.7,       1.0,       4.8
¾çÆò,11-17,    1025.4,       4.0,      10.2,      -0.5,       1.3,       0.9,      76.6,       5.8,       1.0,       4.1
¾çÆò,11-18,    1025.6,       3.6,       9.5,      -1.0,       1.4,       1.2,      73.6,       5.2,       1.0,       4.9
¾çÆò,11-19,    1025.9,       3.4,       9.4,      -2.0,       1.4,       2.9,      73.2,       5.0,       1.3,       5.0
¾çÆò,11-20,    1025.2,       3.2,       9.5,      -2.2,       1.3,       1.2,      75.4,       4.3,       1.2,       5.2
¾çÆò,11-21,    1026.7,       2.6,       8.6,      -2.4,       1.5,       1.5,      73.6,       5.1,       1.3,       5.0
¾çÆò,11-22,    1026.5,       2.8,       9.2,      -2.6,       1.1,       1.0,      74.6,       4.8,       1.3,       5.2
¾çÆò,11-23,    1025.5,       2.5,       8.6,      -2.8,       1.4,       0.6,      74.2,       4.4,       1.1,       5.3
¾çÆò,11-24,    1025.7,       2.0,       7.8,      -3.0,       1.3,       1.6,      75.3,       4.8,       1.1,       4.5
¾çÆò,11-25,    1025.1,       2.1,       8.3,      -2.9,       1.3,       1.3,      74.7,       5.1,       0.9,       4.9
¾çÆò,11-26,    1025.2,       2.2,       7.9,      -2.6,       1.4,       0.6,      73.9,       4.4,       0.9,       5.0
¾çÆò,11-27,    1026.3,       1.4,       7.4,      -3.6,       1.4,       1.6,      72.6,       4.6,       1.1,       5.5
¾çÆò,11-28,    1027.5,       0.7,       6.9,      -4.4,       1.5,       0.9,      69.8,       3.8,       1.2,       5.8
¾çÆò,11-29,    1027.6,       0.5,       5.9,      -4.2,       1.4,       4.4,      72.5,       4.0,       1.2,       4.9
¾çÆò,11-30,    1025.8,       0.8,       7.2,      -4.4,       1.2,       0.9,      75.2,       4.3,       1.1,       5.1
¾çÆò,12-01,    1025.8,       0.3,       6.8,      -4.9,       1.4,       1.0,      75.2,       4.2,       0.9,       5.0
¾çÆò,12-02,    1027.8,      -0.2,       6.1,      -5.4,       1.3,       0.9,      75.2,       4.1,       0.9,       5.1
¾çÆò,12-03,    1028.2,      -0.4,       5.6,      -5.8,       1.3,       0.3,      74.1,       4.2,       1.0,       5.8
¾çÆò,12-04,    1027.1,      -0.5,       5.4,      -5.8,       1.3,       2.5,      74.9,       4.4,       1.0,       4.8
¾çÆò,12-05,    1026.8,      -0.2,       5.6,      -5.6,       1.5,       0.2,      72.2,       3.5,       1.0,       5.8
¾çÆò,12-06,    1026.5,      -0.4,       5.9,      -5.7,       1.0,       1.6,      72.9,       4.3,       0.8,       4.9
¾çÆò,12-07,    1025.7,       0.7,       6.2,      -3.9,       1.1,       1.2,      75.4,       5.3,       0.9,       4.3
¾çÆò,12-08,    1026.4,       0.5,       6.2,      -4.4,       1.2,       1.2,      75.1,       4.8,       0.8,       4.6
¾çÆò,12-09,    1027.0,      -0.3,       5.9,      -5.4,       1.2,       0.2,      73.1,       4.0,       0.9,       6.1
¾çÆò,12-10,    1024.7,       0.0,       5.3,      -5.1,       1.2,       1.2,      75.7,       5.1,       0.9,       3.9
¾çÆò,12-11,    1027.0,      -0.8,       4.5,      -5.5,       1.6,       1.3,      70.2,       3.9,       0.8,       5.6
¾çÆò,12-12,    1027.8,      -2.1,       4.0,      -7.4,       1.2,       0.3,      73.9,       3.9,       0.7,       5.2
¾çÆò,12-13,    1026.4,      -1.2,       4.4,      -6.2,       1.2,       0.3,      73.5,       4.6,       0.7,       4.5
¾çÆò,12-14,    1026.6,      -1.3,       3.5,      -5.7,       1.7,       0.1,      70.0,       4.4,       0.9,       4.8
¾çÆò,12-15,    1028.1,      -1.9,       4.0,      -6.9,       1.3,       0.1,      70.3,       2.9,       0.8,       5.8
¾çÆò,12-16,    1028.7,      -2.0,       3.8,      -6.8,       1.2,       1.3,      73.2,       4.1,       0.8,       4.8
¾çÆò,12-17,    1028.6,      -2.2,       3.8,      -7.1,       1.2,       0.5,      71.5,       3.1,       1.0,       5.7
¾çÆò,12-18,    1028.3,      -2.6,       3.3,      -7.5,       1.3,       0.9,      71.8,       3.8,       1.0,       5.2
¾çÆò,12-19,    1027.6,      -2.4,       3.5,      -7.4,       1.0,       1.1,      74.4,       4.3,       0.7,       4.9
¾çÆò,12-20,    1027.1,      -1.8,       4.0,      -6.7,       0.9,       0.1,      75.0,       4.4,       0.8,       4.4
¾çÆò,12-21,    1027.2,      -2.1,       4.1,      -7.5,       1.2,       0.4,      74.6,       4.3,       0.7,       5.0
¾çÆò,12-22,    1026.4,      -2.0,       3.8,      -7.1,       1.4,       0.7,      72.0,       5.2,       0.9,       4.6
¾çÆò,12-23,    1026.0,      -2.8,       3.0,      -8.2,       1.6,       0.5,      68.8,       3.9,       0.8,       5.4
¾çÆò,12-24,    1025.3,      -2.9,       3.0,      -8.0,       1.3,       0.5,      71.5,       3.7,       0.8,       5.4
¾çÆò,12-25,    1026.7,      -3.5,       2.4,      -8.7,       1.4,       0.6,      71.3,       3.5,       1.0,       5.3
¾çÆò,12-26,    1027.8,      -4.4,       2.3,      -9.9,       1.5,       0.4,      70.8,       3.2,       0.9,       6.0
¾çÆò,12-27,    1027.2,      -4.5,       1.6,      -9.7,       1.0,       0.6,      74.4,       4.3,       0.6,       4.5
¾çÆò,12-28,    1026.0,      -4.2,       2.1,      -9.5,       1.0,       0.8,      74.4,       3.8,       0.7,       5.3
¾çÆò,12-29,    1026.9,      -4.5,       1.5,      -9.8,       1.1,       0.6,      74.0,       3.8,       0.7,       5.4
¾çÆò,12-30,    1026.8,      -4.4,       1.7,      -9.8,       0.9,       1.5,      74.6,       4.3,       0.7,       4.7
¾çÆò,12-31,    1026.5,      -3.9,       2.3,      -9.5,       1.1,       0.5,      74.5,       3.5,       0.8,       5.4
ÀÌÃµ,01-01,    1024.4,      -2.9,       2.5,      -7.9,       0.8,       1.0,      72.0,       4.8,       1.0,       5.0
ÀÌÃµ,01-02,    1023.6,      -2.6,       2.1,      -6.8,       0.8,       1.6,      73.1,       4.9,       0.9,       4.8
ÀÌÃµ,01-03,    1023.9,      -3.0,       2.2,      -7.8,       0.9,       1.0,      71.8,       4.2,       0.9,       5.9
ÀÌÃµ,01-04,    1026.2,      -4.3,       1.5,      -9.3,       0.9,       0.8,      65.7,       2.4,       0.9,       7.1
ÀÌÃµ,01-05,    1024.3,      -4.3,       1.3,      -9.0,       0.8,       1.2,      69.0,       4.1,       0.9,       5.6
ÀÌÃµ,01-06,    1024.7,      -3.7,       2.2,      -8.8,       0.8,       0.8,      70.5,       4.6,       0.9,       5.4
ÀÌÃµ,01-07,    1024.2,      -3.2,       1.8,      -7.8,       0.8,       1.2,      72.9,       5.3,       0.8,       4.8
ÀÌÃµ,01-08,    1023.4,      -3.0,       2.1,      -7.6,       1.1,       1.3,      72.5,       5.4,       1.0,       5.0
ÀÌÃµ,01-09,    1024.3,      -3.0,       2.0,      -7.8,       1.1,       0.4,      68.2,       4.6,       1.1,       5.4
ÀÌÃµ,01-10,    1025.6,      -3.5,       1.6,      -8.2,       1.1,       0.8,      63.5,       2.7,       1.2,       6.6
ÀÌÃµ,01-11,    1026.6,      -4.2,       1.4,      -9.2,       0.9,       0.6,      68.7,       3.8,       0.9,       5.9
ÀÌÃµ,01-12,    1025.3,      -3.8,       1.9,      -9.3,       0.9,       0.3,      69.2,       4.1,       1.1,       5.7
ÀÌÃµ,01-13,    1025.0,      -4.1,       0.8,      -8.9,       1.0,       0.2,      66.5,       4.0,       1.1,       6.2
ÀÌÃµ,01-14,    1025.6,      -4.9,       0.7,     -10.2,       0.8,       0.6,      66.8,       4.0,       1.0,       6.1
ÀÌÃµ,01-15,    1025.0,      -3.6,       2.1,      -8.7,       1.0,       0.7,      68.3,       4.3,       1.1,       5.4
ÀÌÃµ,01-16,    1024.2,      -4.0,       1.7,      -9.5,       0.9,       0.9,      65.2,       4.0,       1.0,       6.4
ÀÌÃµ,01-17,    1024.6,      -4.1,       1.4,      -9.3,       0.9,       0.3,      67.5,       3.8,       1.1,       6.0
ÀÌÃµ,01-18,    1025.3,      -4.7,       0.9,      -9.7,       1.2,       0.6,      63.4,       3.1,       1.3,       6.7
ÀÌÃµ,01-19,    1026.0,      -5.2,       0.8,     -10.4,       1.1,       0.6,      63.9,       3.0,       1.1,       7.1
ÀÌÃµ,01-20,    1025.9,      -5.1,       1.0,     -10.9,       0.9,       0.6,      66.5,       3.0,       1.1,       6.8
ÀÌÃµ,01-21,    1025.4,      -4.8,       1.2,     -10.5,       0.9,       0.6,      67.4,       3.5,       1.1,       6.6
ÀÌÃµ,01-22,    1023.3,      -3.7,       2.0,      -9.3,       1.0,       0.8,      68.2,       4.4,       1.0,       6.1
ÀÌÃµ,01-23,    1022.2,      -4.0,       1.7,      -9.4,       1.0,       0.4,      67.5,       3.9,       1.0,       6.1
ÀÌÃµ,01-24,    1024.3,      -3.9,       1.7,      -9.0,       1.1,       1.8,      66.9,       3.7,       1.1,       6.8
ÀÌÃµ,01-25,    1024.9,      -3.7,       2.0,      -9.2,       0.9,       0.3,      66.5,       3.6,       1.0,       6.6
ÀÌÃµ,01-26,    1025.8,      -3.8,       2.1,      -9.4,       1.1,       0.4,      65.9,       2.7,       1.1,       7.0
ÀÌÃµ,01-27,    1026.3,      -4.3,       2.2,     -10.0,       1.0,       0.2,      64.8,       3.0,       1.2,       6.8
ÀÌÃµ,01-28,    1026.2,      -4.4,       1.8,     -10.0,       1.1,       0.1,      61.7,       3.4,       1.1,       6.9
ÀÌÃµ,01-29,    1026.0,      -4.1,       1.9,      -9.4,       1.0,       1.3,      67.3,       3.8,       1.1,       5.9
ÀÌÃµ,01-30,    1027.2,      -4.5,       1.3,      -9.8,       1.2,       0.9,      64.3,       3.2,       1.2,       7.0
ÀÌÃµ,01-31,    1026.2,      -4.5,       1.6,     -10.1,       0.9,       0.9,      67.8,       4.0,       1.0,       6.5
ÀÌÃµ,02-01,    1026.0,      -3.6,       2.0,      -8.9,       1.3,       0.1,      64.0,       2.9,       1.1,       7.6
ÀÌÃµ,02-02,    1025.7,      -4.3,       1.9,     -10.3,       1.1,       0.4,      63.4,       2.4,       1.2,       7.3
ÀÌÃµ,02-03,    1025.3,      -4.0,       2.0,      -9.6,       1.1,       0.4,      66.4,       3.5,       1.0,       6.8
ÀÌÃµ,02-04,    1024.6,      -3.3,       2.7,      -9.1,       0.7,       0.7,      69.3,       4.6,       0.9,       6.2
ÀÌÃµ,02-05,    1023.9,      -2.6,       3.6,      -8.5,       1.0,       0.1,      69.6,       4.0,       1.1,       6.9
ÀÌÃµ,02-06,    1023.4,      -2.4,       3.5,      -8.0,       1.3,       0.1,      64.5,       3.4,       1.5,       7.0
ÀÌÃµ,02-07,    1022.5,      -3.1,       2.6,      -8.4,       1.1,       0.3,      64.3,       3.8,       1.2,       6.8
ÀÌÃµ,02-08,    1021.9,      -3.1,       2.3,      -8.4,       1.1,       0.6,      66.8,       3.4,       1.2,       6.5
ÀÌÃµ,02-09,    1022.2,      -2.5,       3.5,      -8.1,       1.1,       1.2,      69.3,       3.7,       1.3,       6.7
ÀÌÃµ,02-10,    1022.8,      -2.2,       3.4,      -7.7,       1.1,       1.6,      67.9,       3.8,       1.2,       6.5
ÀÌÃµ,02-11,    1020.6,      -1.7,       4.4,      -7.4,       1.1,       0.7,      64.6,       4.1,       1.4,       6.9
ÀÌÃµ,02-12,    1021.1,      -0.8,       5.2,      -6.4,       1.1,       0.4,      66.4,       3.7,       1.5,       6.9
ÀÌÃµ,02-13,    1021.9,      -0.7,       5.3,      -6.6,       0.9,       1.2,      68.5,       4.6,       1.4,       6.6
ÀÌÃµ,02-14,    1022.1,      -0.7,       5.0,      -6.1,       1.1,       0.1,      65.4,       4.1,       1.5,       6.7
ÀÌÃµ,02-15,    1021.1,      -0.6,       4.6,      -5.0,       1.3,       2.2,      61.9,       4.2,       1.6,       6.3
ÀÌÃµ,02-16,    1023.0,      -1.0,       4.5,      -6.0,       1.2,       2.2,      61.8,       4.0,       1.5,       7.2
ÀÌÃµ,02-17,    1024.6,      -0.3,       5.7,      -5.7,       1.0,       0.2,      63.7,       3.9,       1.5,       7.1
ÀÌÃµ,02-18,    1024.5,       0.0,       5.5,      -4.7,       1.1,       1.5,      66.4,       5.6,       1.2,       6.5
ÀÌÃµ,02-19,    1024.6,       0.5,       6.5,      -5.1,       1.1,       1.0,      64.2,       3.9,       1.5,       7.4
ÀÌÃµ,02-20,    1022.4,       0.2,       5.9,      -4.6,       1.5,       0.9,      64.4,       3.7,       1.7,       7.2
ÀÌÃµ,02-21,    1023.7,      -0.3,       5.4,      -5.7,       1.5,       0.6,      58.1,       2.9,       1.9,       8.2
ÀÌÃµ,02-22,    1024.5,      -0.2,       5.6,      -5.9,       1.4,       0.8,      63.1,       4.3,       1.7,       7.3
ÀÌÃµ,02-23,    1024.1,       0.5,       5.9,      -4.4,       1.4,       1.5,      63.0,       4.5,       1.5,       6.7
ÀÌÃµ,02-24,    1024.1,       0.4,       5.9,      -4.7,       1.3,       0.6,      64.0,       4.2,       1.6,       7.0
ÀÌÃµ,02-25,    1023.6,       0.0,       5.9,      -5.2,       1.2,       1.4,      63.9,       4.3,       1.7,       6.7
ÀÌÃµ,02-26,    1023.2,       0.4,       6.9,      -5.3,       1.3,       0.0,      63.0,       3.9,       2.1,       7.7
ÀÌÃµ,02-27,    1023.1,       0.6,       6.9,      -4.9,       1.4,       0.6,      61.2,       3.5,       2.0,       7.8
ÀÌÃµ,02-28,    1021.5,       1.3,       7.2,      -4.3,       1.4,       2.6,      64.2,       4.8,       1.9,       7.2
ÀÌÃµ,02-29,    1021.5,       1.9,       8.1,      -2.9,       1.3,       1.1,      62.7,       6.5,       1.7,       5.9
ÀÌÃµ,03-01,    1022.8,       1.7,       7.4,      -3.5,       1.5,       0.5,      61.1,       3.9,       1.9,       7.6
ÀÌÃµ,03-02,    1024.0,       1.9,       7.7,      -3.7,       1.3,       1.8,      63.6,       4.0,       1.7,       7.5
ÀÌÃµ,03-03,    1021.9,       2.3,       8.6,      -3.3,       1.1,       4.0,      64.5,       3.7,       1.8,       7.3
ÀÌÃµ,03-04,    1019.3,       2.3,       8.6,      -3.0,       1.1,       1.4,      66.4,       4.8,       1.9,       7.2
ÀÌÃµ,03-05,    1018.7,       2.6,       9.0,      -3.0,       1.3,       1.3,      65.0,       3.7,       2.1,       7.5
ÀÌÃµ,03-06,    1019.4,       2.5,       8.5,      -2.8,       1.2,       1.8,      63.7,       4.3,       2.3,       7.0
ÀÌÃµ,03-07,    1020.8,       3.4,       9.4,      -1.9,       1.3,       1.6,      61.8,       4.6,       2.3,       7.8
ÀÌÃµ,03-08,    1022.0,       3.6,      10.7,      -2.3,       1.2,       1.3,      64.6,       3.7,       2.6,       7.8
ÀÌÃµ,03-09,    1021.9,       3.2,       8.9,      -1.8,       1.3,       4.0,      65.4,       5.8,       1.6,       5.9
ÀÌÃµ,03-10,    1021.1,       3.4,       9.4,      -1.8,       1.6,       0.8,      60.9,       4.2,       2.5,       7.3
ÀÌÃµ,03-11,    1018.3,       3.5,       9.4,      -1.4,       1.3,       2.0,      63.3,       5.0,       2.3,       7.2
ÀÌÃµ,03-12,    1018.5,       3.7,      10.5,      -1.6,       1.3,       0.7,      61.0,       3.9,       2.5,       8.3
ÀÌÃµ,03-13,    1018.8,       4.4,      11.8,      -2.1,       1.1,       0.3,      62.1,       4.2,       2.3,       7.9
ÀÌÃµ,03-14,    1018.2,       4.5,      10.6,      -1.2,       1.4,       1.3,      62.3,       5.2,       2.1,       6.7
ÀÌÃµ,03-15,    1018.2,       4.8,      11.0,      -0.9,       1.5,       0.7,      62.3,       4.4,       2.5,       7.5
ÀÌÃµ,03-16,    1018.8,       4.2,      10.1,      -1.0,       1.4,       2.1,      65.7,       5.6,       2.3,       6.5
ÀÌÃµ,03-17,    1020.5,       4.7,      11.3,      -0.9,       1.4,       0.5,      61.9,       3.5,       2.5,       7.9
ÀÌÃµ,03-18,    1019.9,       5.0,      11.9,      -1.1,       1.4,       1.6,      61.1,       4.3,       2.8,       7.9
ÀÌÃµ,03-19,    1018.9,       5.3,      12.1,      -0.9,       1.4,       2.3,      60.7,       4.1,       2.8,       7.7
ÀÌÃµ,03-20,    1020.6,       5.8,      12.8,      -0.4,       1.2,       0.8,      61.1,       5.1,       2.7,       7.8
ÀÌÃµ,03-21,    1020.8,       6.0,      12.8,      -0.3,       1.4,       0.9,      59.6,       4.6,       3.1,       7.9
ÀÌÃµ,03-22,    1021.5,       5.8,      12.5,       0.1,       1.3,       1.6,      64.3,       4.8,       2.6,       7.3
ÀÌÃµ,03-23,    1020.1,       5.9,      11.5,       0.7,       1.6,       1.5,      64.6,       5.3,       2.7,       6.9
